latitude,longitude,timestamp,traj_id
-22.9791,203.3938,1695337344.0,1
-22.7402,203.6091,1695337349.0,1
-22.4769,203.8449,1695337355.0,1
-22.2372,204.0584,1695337360.0,1
-21.9972,204.2711,1695337365.0,1
-21.7328,204.5042,1695337370.0,1
-21.4919,204.7154,1695337375.0,1
-21.2267,204.9468,1695337381.0,1
-20.9853,205.1563,1695337386.0,1
-20.7436,205.365,1695337391.0,1
-20.4774,205.5938,1695337396.0,1
-20.235,205.801,1695337401.0,1
-19.9681,206.0282,1695337407.0,1
-19.725,206.234,1695337412.0,1
-19.4818,206.4391,1695337417.0,1
-19.2138,206.6639,1695337422.0,1
-18.9699,206.8676,1695337427.0,1
-18.7014,207.0909,1695337433.0,1
-18.4569,207.2932,1695337438.0,1
-18.2122,207.4949,1695337443.0,1
-17.9428,207.7159,1695337448.0,1
-17.6976,207.9163,1695337453.0,1
-17.4275,208.136,1695337459.0,1
-17.1818,208.3352,1695337464.0,1
-16.9357,208.5337,1695337469.0,1
-16.6648,208.7515,1695337474.0,1
-16.4184,208.9488,1695337479.0,1
-16.147,209.1653,1695337485.0,1
-15.9,209.3615,1695337490.0,1
-15.6528,209.5572,1695337495.0,1
-15.3806,209.7718,1695337500.0,1
-15.133,209.9665,1695337505.0,1
-14.8852,210.1605,1695337510.0,1
-14.6123,210.3735,1695337516.0,1
-14.364,210.5665,1695337521.0,1
-14.0907,210.7784,1695337526.0,1
-13.842,210.9705,1695337531.0,1
-13.5931,211.1621,1695337536.0,1
-13.3191,211.3725,1695337542.0,1
-13.0698,211.5632,1695337547.0,1
-12.7955,211.7725,1695337552.0,1
-12.5458,211.9624,1695337557.0,1
-12.296,212.1519,1695337562.0,1
-12.021,212.3598,1695337568.0,1
-11.7708,212.5484,1695337573.0,1
-11.4955,212.7555,1695337578.0,1
-11.245,212.9433,1695337583.0,1
-10.9944,213.1308,1695337588.0,1
-10.7185,213.3366,1695337594.0,1
-10.4676,213.5234,1695337599.0,1
-10.2165,213.7099,1695337604.0,1
-9.9402,213.9145,1695337610.0,1
-9.6888,214.1003,1695337615.0,1
-9.4122,214.3043,1695337620.0,1
-9.1606,214.4894,1695337625.0,1
-8.9089,214.6742,1695337630.0,1
-8.6319,214.8772,1695337636.0,1
-8.3799,215.0614,1695337641.0,1
-8.1027,215.2637,1695337646.0,1
-7.8505,215.4474,1695337651.0,1
-7.5982,215.6309,1695337656.0,1
-7.3206,215.8324,1695337662.0,1
-7.0681,216.0154,1695337667.0,1
-6.7902,216.2164,1695337672.0,1
-6.5375,216.3989,1695337677.0,1
-6.2848,216.5812,1695337682.0,1
-6.0067,216.7815,1695337688.0,1
-5.7538,216.9634,1695337693.0,1
-5.4755,217.1632,1695337698.0,1
-5.2224,217.3448,1695337703.0,1
-4.9439,217.5443,1695337709.0,1
-4.6907,217.7255,1695337714.0,1
-4.4374,217.9066,1695337719.0,1
-4.1587,218.1056,1695337724.0,1
-3.9052,218.2864,1695337729.0,1
-3.6264,218.4852,1695337735.0,1
-3.3729,218.6658,1695337740.0,1
-3.0939,218.8643,1695337745.0,1
-2.8403,219.0446,1695337750.0,1
-2.5867,219.2249,1695337755.0,1
-2.3076,219.4231,1695337761.0,1
-2.0539,219.6032,1695337766.0,1
-1.7748,219.8013,1695337771.0,1
-1.521,219.9813,1695337776.0,1
-1.2418,220.1792,1695337782.0,1
-0.988,220.3591,1695337787.0,1
-0.7342,220.539,1695337792.0,1
-0.4549,220.7368,1695337797.0,1
-0.2011,220.9166,1695337802.0,1
0.0782,221.1145,1695337808.0,1
0.332,221.2943,1695337813.0,1
0.5859,221.4741,1695337818.0,1
0.8651,221.672,1695337823.0,1
1.1189,221.8519,1695337828.0,1
1.3982,222.0498,1695337834.0,1
1.652,222.2299,1695337839.0,1
1.9312,222.4279,1695337844.0,1
2.185,222.6081,1695337849.0,1
2.4388,222.7883,1695337854.0,1
2.7179,222.9866,1695337860.0,1
2.9716,223.167,1695337865.0,1
3.2507,223.3655,1695337870.0,1
3.5043,223.5461,1695337875.0,1
3.7833,223.7448,1695337881.0,1
4.0368,223.9257,1695337886.0,1
4.2903,224.1066,1695337891.0,1
4.5691,224.3058,1695337896.0,1
4.8225,224.4871,1695337901.0,1
5.0758,224.6685,1695337906.0,1
5.3545,224.8682,1695337912.0,1
5.6077,225.05,1695337917.0,1
5.8861,225.2501,1695337922.0,1
6.1391,225.4322,1695337927.0,1
6.3921,225.6146,1695337933.0,1
6.6704,225.8154,1695337938.0,1
6.9232,225.9982,1695337943.0,1
7.2012,226.1995,1695337949.0,1
7.4539,226.3827,1695337954.0,1
7.7064,226.5662,1695337959.0,1
7.9842,226.7683,1695337964.0,1
8.2365,226.9523,1695337969.0,1
8.514,227.1551,1695337975.0,1
8.7661,227.3396,1695337980.0,1
9.0433,227.543,1695337985.0,1
9.2952,227.7282,1695337990.0,1
9.547,227.9136,1695337995.0,1
9.8238,228.118,1695338001.0,1
10.0754,228.3042,1695338006.0,1
10.3268,228.4906,1695338011.0,1
10.6032,228.6962,1695338016.0,1
10.8543,228.8833,1695338021.0,1
11.1304,229.0896,1695338027.0,1
11.3812,229.2776,1695338032.0,1
11.6319,229.4659,1695338037.0,1
11.9076,229.6734,1695338042.0,1
12.158,229.8626,1695338047.0,1
12.4332,230.0711,1695338053.0,1
12.6833,230.261,1695338058.0,1
12.9581,230.4705,1695338063.0,1
13.2078,230.6613,1695338068.0,1
13.4823,230.8718,1695338074.0,1
13.7317,231.0635,1695338079.0,1
14.0057,231.275,1695338084.0,1
14.2546,231.4677,1695338089.0,1
14.5033,231.6609,1695338094.0,1
14.7767,231.874,1695338100.0,1
15.0251,232.0682,1695338105.0,1
15.2981,232.2825,1695338110.0,1
15.546,232.4778,1695338115.0,1
15.8185,232.6932,1695338121.0,1
16.066,232.8897,1695338126.0,1
16.3132,233.0867,1695338131.0,1
16.585,233.304,1695338136.0,1
16.8318,233.50209999999998,1695338141.0,1
17.103,233.7207,1695338147.0,1
17.3493,233.9201,1695338152.0,1
17.5954,234.12,1695338157.0,1
17.8658,234.3407,1695338162.0,1
18.1113,234.542,1695338167.0,1
18.3811,234.764,1695338173.0,1
18.6261,234.9666,1695338178.0,1
18.8709,235.1698,1695338183.0,1
19.1398,235.39409999999998,1695338188.0,1
19.384,235.5987,1695338193.0,1
19.6524,235.8247,1695338199.0,1
19.896,236.0307,1695338204.0,1
20.1394,236.2375,1695338209.0,1
20.4067,236.4658,1695338214.0,1
20.6494,236.6741,1695338219.0,1
20.916,236.904,1695338225.0,1
21.158,237.1138,1695338230.0,1
21.3998,237.3244,1695338235.0,1
21.6653,237.55689999999998,1695338240.0,1
21.9064,237.76909999999998,1695338245.0,1
22.1712,238.0035,1695338251.0,1
22.4116,238.2174,1695338256.0,1
22.6516,238.4321,1695338261.0,1
22.9153,238.6692,1695338267.0,1
23.1546,238.88569999999999,1695338272.0,1
23.3936,239.10309999999998,1695338277.0,1
23.656,239.3431,1695338282.0,1
23.8942,239.56220000000002,1695338287.0,1
24.1558,239.8043,1695338293.0,1
24.3932,240.02530000000002,1695338298.0,1
24.6539,240.2695,1695338303.0,1
24.8905,240.4924,1695338308.0,1
25.1267,240.7163,1695338313.0,1
25.386,240.96370000000002,1695338319.0,1
25.6213,241.18959999999998,1695338324.0,1
25.8797,241.4392,1695338329.0,1
26.1142,241.66719999999998,1695338334.0,1
26.3482,241.8961,1695338339.0,1
26.6051,242.1492,1695338345.0,1
26.8382,242.3803,1695338350.0,1
27.071,242.6125,1695338355.0,1
27.3264,242.8691,1695338360.0,1
27.5581,243.1035,1695338365.0,1
27.8125,243.3626,1695338371.0,1
28.0432,243.5992,1695338376.0,1
28.2734,243.837,1695338381.0,1
28.5261,244.0999,1695338386.0,1
28.7553,244.34,1695338391.0,1
29.0068,244.6055,1695338397.0,1
29.2349,244.8481,1695338402.0,1
29.4625,245.0919,1695338407.0,1
29.7123,245.3614,1695338412.0,1
29.9388,245.6077,1695338417.0,1
30.1873,245.88,1695338423.0,1
30.4127,246.1289,1695338428.0,1
30.6374,246.3789,1695338433.0,1
30.884,246.6554,1695338438.0,1
31.1075,246.9082,1695338443.0,1
31.3528,247.18779999999998,1695338449.0,1
31.5752,247.4433,1695338454.0,1
31.797,247.70010000000002,1695338459.0,1
32.0403,247.9842,1695338464.0,1
32.2607,248.2439,1695338469.0,1
32.5026,248.53109999999998,1695338475.0,1
32.7217,248.7936,1695338480.0,1
32.9402,249.0575,1695338485.0,1
33.1799,249.3495,1695338490.0,1
33.397,249.6164,1695338495.0,1
33.6351,249.9118,1695338501.0,1
33.8509,250.1818,1695338506.0,1
34.0659,250.45319999999998,1695338511.0,1
34.3017,250.7535,1695338516.0,1
34.5153,251.0281,1695338521.0,1
34.7494,251.33190000000002,1695338527.0,1
34.9614,251.6097,1695338532.0,1
35.1728,251.889,1695338537.0,1
35.4044,252.1981,1695338542.0,1
35.6142,252.4808,1695338547.0,1
35.8439,252.7935,1695338553.0,1
36.052,253.07940000000002,1695338558.0,1
36.2594,253.3671,1695338563.0,1
36.4865,253.68540000000002,1695338568.0,1
36.6922,253.9765,1695338573.0,1
36.8971,254.2693,1695338579.0,1
37.1215,254.5934,1695338584.0,1
37.3245,254.8897,1695338589.0,1
37.547,255.21769999999998,1695338595.0,1
37.7482,255.5177,1695338600.0,1
37.9487,255.8194,1695338605.0,1
38.1681,256.1533,1695338610.0,1
38.3666,256.4588,1695338615.0,1
38.5839,256.7968,1695338621.0,1
38.7805,257.10609999999997,1695338626.0,1
38.9763,257.4173,1695338631.0,1
39.1904,257.7615,1695338636.0,1
39.3841,258.0765,1695338641.0,1
39.5768,258.3933,1695338646.0,1
39.7877,258.744,1695338652.0,1
39.9784,259.0648,1695338657.0,1
40.1869,259.4199,1695338662.0,1
40.3754,259.74469999999997,1695338667.0,1
40.5628,260.0713,1695338672.0,1
40.7677,260.433,1695338678.0,1
40.9529,260.7638,1695338683.0,1
41.1555,261.13,1695338688.0,1
41.3384,261.46500000000003,1695338693.0,1
41.5203,261.802,1695338698.0,1
41.719,262.175,1695338704.0,1
41.8985,262.5163,1695338709.0,1
42.0768,262.8595,1695338714.0,1
42.2717,263.2395,1695338719.0,1
42.4476,263.5871,1695338724.0,1
42.6222,263.9367,1695338729.0,1
42.813,264.32370000000003,1695338735.0,1
42.9852,264.6777,1695338740.0,1
43.1732,265.0697,1695338745.0,1
43.3427,265.4282,1695338750.0,1
43.511,265.7887,1695338755.0,1
43.6947,266.1879,1695338761.0,1
43.8603,266.553,1695338766.0,1
44.0246,266.9202,1695338771.0,1
44.2038,267.3266,1695338776.0,1
44.3653,267.6984,1695338781.0,1
44.5413,268.1098,1695338787.0,1
44.7,268.48609999999996,1695338792.0,1
44.8572,268.8645,1695338797.0,1
45.0285,269.2833,1695338802.0,1
45.1828,269.6663,1695338807.0,1
45.3509,270.0902,1695338813.0,1
45.5021,270.4778,1695338818.0,1
45.6519,270.8676,1695338823.0,1
45.815,271.299,1695338828.0,1
45.9616,271.6934,1695338833.0,1
46.1067,272.09000000000003,1695338838.0,1
46.2646,272.5288,1695338844.0,1
46.4065,272.93,1695338849.0,1
46.5608,273.3738,1695338854.0,1
46.6994,273.7797,1695338859.0,1
46.8364,274.1876,1695338864.0,1
46.9853,274.639,1695338870.0,1
47.1189,275.0516,1695338875.0,1
47.264,275.508,1695338880.0,1
47.3941,275.9251,1695338885.0,1
47.5226,276.3444,1695338890.0,1
47.6619,276.80809999999997,1695338896.0,1
47.7868,277.2319,1695338901.0,1
47.9221,277.70050000000003,1695338907.0,1
48.0434,278.1288,1695338912.0,1
48.1747,278.6023,1695338917.0,1
48.2922,279.03499999999997,1695338922.0,1
48.4079,279.4696,1695338927.0,1
48.5331,279.9502,1695338933.0,1
48.645,280.3893,1695338938.0,1
48.755,280.83029999999997,1695338943.0,1
48.8739,281.3179,1695338948.0,1
48.9801,281.7632,1695338953.0,1
49.0947,282.2552,1695338959.0,1
49.1968,282.7046,1695338964.0,1
49.297,283.1559,1695338969.0,1
49.4051,283.6549,1695338974.0,1
49.5013,284.1102,1695338979.0,1
49.6048,284.6132,1695338985.0,1
49.6968,285.0724,1695338990.0,1
49.7868,285.53340000000003,1695338995.0,1
49.8835,286.04269999999997,1695339000.0,1
49.9693,286.5074,1695339005.0,1
50.0531,286.9739,1695339010.0,1
50.1429,287.4889,1695339016.0,1
50.2223,287.9587,1695339021.0,1
50.3073,288.4775,1695339026.0,1
50.3823,288.9508,1695339031.0,1
50.4553,289.42560000000003,1695339036.0,1
50.5331,289.94960000000003,1695339042.0,1
50.6016,290.4276,1695339047.0,1
50.6744,290.955,1695339052.0,1
50.7384,291.4359,1695339057.0,1
50.8003,291.9181,1695339062.0,1
50.8658,292.45,1695339068.0,1
50.923,292.935,1695339073.0,1
50.9781,293.421,1695339078.0,1
51.0361,293.9572,1695339083.0,1
51.0865,294.4457,1695339088.0,1
51.1394,294.9845,1695339094.0,1
51.1852,295.4752,1695339099.0,1
51.2287,295.967,1695339104.0,1
51.2739,296.509,1695339109.0,1
51.3127,297.0027,1695339114.0,1
51.3527,297.5467,1695339120.0,1
51.3868,298.0424,1695339125.0,1
51.4185,298.5385,1695339130.0,1
51.4508,299.0851,1695339135.0,1
51.4778,299.5827,1695339140.0,1
51.5048,300.1306,1695339146.0,1
51.5269,300.6293,1695339151.0,1
51.5467,301.12850000000003,1695339156.0,1
51.5659,301.6782,1695339161.0,1
51.5809,302.1782,1695339166.0,1
51.5936,302.6785,1695339171.0,1
51.6048,303.2293,1695339177.0,1
51.6127,303.7301,1695339182.0,1
51.6186,304.2813,1695339187.0,1
51.6216,304.7824,1695339192.0,1
51.6222,305.2836,1695339197.0,1
51.6202,305.8348,1695339203.0,1
51.616,306.3359,1695339208.0,1
51.6087,306.88689999999997,1695339213.0,1
51.5996,307.3876,1695339218.0,1
51.5882,307.8881,1695339224.0,1
51.573,308.4384,1695339229.0,1
51.5567,308.9382,1695339234.0,1
51.5382,309.4377,1695339239.0,1
51.5151,309.9865,1695339245.0,1
51.4917,310.485,1695339250.0,1
51.4633,311.0326,1695339255.0,1
51.4351,311.5298,1695339260.0,1
51.4046,312.0263,1695339265.0,1
51.3685,312.5716,1695339271.0,1
51.3332,313.0665,1695339276.0,1
51.2957,313.5606,1695339281.0,1
51.2518,314.1031,1695339286.0,1
51.2096,314.5953,1695339291.0,1
51.1605,315.1356,1695339297.0,1
51.1135,315.6258,1695339302.0,1
51.0644,316.1148,1695339307.0,1
51.0077,316.6515,1695339312.0,1
50.9539,317.1382,1695339317.0,1
50.8921,317.6722,1695339323.0,1
50.8337,318.1563,1695339328.0,1
50.7731,318.6392,1695339333.0,1
50.7039,319.1688,1695339338.0,1
50.6388,319.6488,1695339343.0,1
50.5715,320.1273,1695339348.0,1
50.495,320.6521,1695339354.0,1
50.4233,321.12760000000003,1695339359.0,1
50.3419,321.6489,1695339364.0,1
50.2657,322.1212,1695339369.0,1
50.1874,322.5922,1695339374.0,1
50.099,323.108,1695339380.0,1
50.0164,323.5751,1695339385.0,1
49.9232,324.0869,1695339390.0,1
49.8364,324.5505,1695339395.0,1
49.7475,325.0123,1695339400.0,1
49.6475,325.5183,1695339406.0,1
49.5544,325.9763,1695339411.0,1
49.4594,326.43240000000003,1695339416.0,1
49.3526,326.932,1695339421.0,1
49.2535,327.3843,1695339426.0,1
49.1423,327.8795,1695339432.0,1
49.0392,328.3276,1695339437.0,1
48.9341,328.7738,1695339442.0,1
48.8164,329.2625,1695339447.0,1
48.7074,329.7045,1695339452.0,1
48.5966,330.1445,1695339457.0,1
48.4726,330.6261,1695339463.0,1
48.358,331.0618,1695339468.0,1
48.2298,331.5387,1695339473.0,1
48.1114,331.97,1695339478.0,1
47.9912,332.3993,1695339483.0,1
47.857,332.8689,1695339489.0,1
47.7332,333.2937,1695339494.0,1
47.595,333.7585,1695339499.0,1
47.4676,334.1788,1695339504.0,1
47.3385,334.5969,1695339509.0,1
47.1945,335.0543,1695339515.0,1
47.062,335.4679,1695339520.0,1
46.9142,335.9202,1695339525.0,1
46.7782,336.3293,1695339530.0,1
46.6406,336.7362,1695339535.0,1
46.4874,337.1811,1695339541.0,1
46.3465,337.5833,1695339546.0,1
46.204,337.9833,1695339551.0,1
46.0455,338.4209,1695339557.0,1
45.8998,338.8163,1695339562.0,1
45.7378,339.2487,1695339567.0,1
45.589,339.6395,1695339572.0,1
45.4387,340.02819999999997,1695339577.0,1
45.2716,340.4533,1695339583.0,1
45.1182,340.8374,1695339588.0,1
44.9479,341.2572,1695339593.0,1
44.7916,341.6366,1695339598.0,1
44.6339,342.0139,1695339603.0,1
44.4588,342.4263,1695339609.0,1
44.2983,342.799,1695339614.0,1
44.1201,343.2064,1695339619.0,1
43.9567,343.5746,1695339624.0,1
43.792,343.9406,1695339629.0,1
43.6093,344.3407,1695339635.0,1
43.4419,344.7023,1695339640.0,1
43.2563,345.0975,1695339645.0,1
43.0863,345.4545,1695339650.0,1
42.8978,345.8448,1695339656.0,1
42.7252,346.1975,1695339661.0,1
42.5514,346.548,1695339666.0,1
42.3588,346.9312,1695339671.0,1
42.1824,347.2775,1695339676.0,1
42.0049,347.6217,1695339681.0,1
41.8083,347.9979,1695339687.0,1
41.6285,348.3378,1695339692.0,1
41.4293,348.7093,1695339697.0,1
41.2471,349.045,1695339702.0,1
41.0637,349.3786,1695339707.0,1
40.8608,349.7434,1695339713.0,1
40.6753,350.0729,1695339718.0,1
40.4698,350.4332,1695339723.0,1
40.282,350.7587,1695339728.0,1
40.0932,351.0823,1695339733.0,1
39.8843,351.4359,1695339739.0,1
39.6934,351.7554,1695339744.0,1
39.5015,352.073,1695339749.0,1
39.2892,352.4203,1695339754.0,1
39.0952,352.734,1695339759.0,1
38.8808,353.0769,1695339765.0,1
38.6849,353.3867,1695339770.0,1
38.488,353.6947,1695339775.0,1
38.2704,354.0315,1695339780.0,1
38.0716,354.3357,1695339785.0,1
37.852,354.6683,1695339791.0,1
37.6514,354.9688,1695339796.0,1
37.4499,355.2677,1695339801.0,1
37.2273,355.5944,1695339806.0,1
37.024,355.8895,1695339811.0,1
36.8199,356.183,1695339816.0,1
36.5944,356.5039,1695339822.0,1
36.3886,356.7939,1695339827.0,1
36.1613,357.111,1695339832.0,1
35.9538,357.3976,1695339837.0,1
35.7455,357.6825,1695339842.0,1
35.5155,357.9941,1695339848.0,1
35.3056,358.2756,1695339853.0,1
35.095,358.5556,1695339858.0,1
34.8624,358.8618,1695339863.0,1
34.6503,359.1386,1695339869.0,1
34.4161,359.4412,1695339874.0,1
34.2024,359.7148,1695339879.0,1
33.988,359.9868,1695339884.0,1
33.7515,0.2844,1695339890.0,2
33.5357,0.5533,1695339895.0,2
33.3192,0.8208,1695339900.0,2
33.0803,1.1134,1695339905.0,2
32.8625,1.3779,1695339910.0,2
32.6221,1.6672,1695339916.0,2
32.4029,1.9288,1695339921.0,2
32.1831,2.189,1695339926.0,2
31.9406,2.4736,1695339931.0,2
31.7195,2.731,1695339936.0,2
31.4756,3.0125,1695339942.0,2
31.2532,3.2671,1695339947.0,2
31.0303,3.5204,1695339952.0,2
30.7844,3.7975,1695339957.0,2
30.5603,4.0481,1695339962.0,2
30.3356,4.2975,1695339967.0,2
30.0878,4.5703,1695339973.0,2
29.8619,4.817,1695339978.0,2
29.6128,5.087,1695339983.0,2
29.3859,5.3312,1695339988.0,2
29.1585,5.5742,1695339993.0,2
28.9077,5.8401,1695339999.0,2
28.6792,6.0806,1695340004.0,2
28.4501,6.3201,1695340009.0,2
28.1976,6.5821,1695340014.0,2
27.9675,6.8192,1695340019.0,2
27.7139,7.0787,1695340025.0,2
27.4828,7.3135,1695340030.0,2
27.2513,7.5471,1695340035.0,2
26.996,7.803,1695340040.0,2
26.7636,8.0345,1695340045.0,2
26.5306,8.2649,1695340050.0,2
26.2739,8.5172,1695340056.0,2
26.0401,8.7455,1695340061.0,2
25.7824,8.9955,1695340066.0,2
25.5476,9.2217,1695340071.0,2
25.3125,9.4469,1695340076.0,2
25.0534,9.6936,1695340082.0,2
24.8174,9.9168,1695340087.0,2
24.5574,10.1613,1695340092.0,2
24.3206,10.3826,1695340097.0,2
24.0834,10.603,1695340102.0,2
23.822,10.8445,1695340108.0,2
23.5841,11.063,1695340113.0,2
23.3458,11.2807,1695340118.0,2
23.0832,11.5191,1695340123.0,2
22.8442,11.7349,1695340128.0,2
22.5808,11.9714,1695340134.0,2
22.341,12.1855,1695340139.0,2
22.1007,12.3989,1695340144.0,2
21.8362,12.6327,1695340149.0,2
21.5954,12.8443,1695340154.0,2
21.3543,13.0552,1695340159.0,2
21.0887,13.2862,1695340165.0,2
20.8469,13.4955,1695340170.0,2
20.5806,13.7248,1695340175.0,2
20.3381,13.9326,1695340180.0,2
20.0954,14.1396,1695340185.0,2
19.8281,14.3664,1695340191.0,2
19.5848,14.572,1695340196.0,2
19.3412,14.7768,1695340201.0,2
19.0729,15.0013,1695340207.0,2
18.8288,15.2048,1695340212.0,2
18.5599,15.4277,1695340217.0,2
18.3152,15.6298,1695340222.0,2
18.0702,15.8312,1695340227.0,2
17.8004,16.0521,1695340233.0,2
17.5547,16.2524,1695340238.0,2
17.309,16.4519,1695340243.0,2
17.0384,16.6707,1695340248.0,2
16.7921,16.869,1695340253.0,2
16.5211,17.0865,1695340259.0,2
16.2744,17.2835,1695340264.0,2
16.0274,17.4801,1695340269.0,2
15.7556,17.6957,1695340274.0,2
15.5082,17.8911,1695340279.0,2
15.2606,18.086,1695340284.0,2
14.9881,18.2998,1695340290.0,2
14.7401,18.4936,1695340295.0,2
14.467,18.7063,1695340300.0,2
14.2186,18.8991,1695340305.0,2
13.9701,19.0914,1695340310.0,2
13.6964,19.3024,1695340316.0,2
13.4474,19.4938,1695340321.0,2
13.1733,19.7038,1695340326.0,2
12.924,19.8943,1695340331.0,2
12.6745,20.0843,1695340336.0,2
12.3998,20.2929,1695340342.0,2
12.15,20.4821,1695340347.0,2
11.875,20.6897,1695340352.0,2
11.6249,20.878,1695340357.0,2
11.3746,21.066,1695340362.0,2
11.099,21.2723,1695340368.0,2
10.8484,21.4595,1695340373.0,2
10.5726,21.665,1695340378.0,2
10.3217,21.8515,1695340383.0,2
10.0707,22.0376,1695340388.0,2
9.7944,22.242,1695340394.0,2
9.5432,22.4274,1695340399.0,2
9.2918,22.6126,1695340404.0,2
9.0151,22.8159,1695340409.0,2
8.7635,23.0004,1695340414.0,2
8.5118,23.1847,1695340419.0,2
8.2348,23.387,1695340425.0,2
7.9828,23.5707,1695340430.0,2
7.7055,23.7725,1695340435.0,2
7.4534,23.9556,1695340440.0,2
7.2012,24.1385,1695340445.0,2
6.9236,24.3395,1695340451.0,2
6.6712,24.5219,1695340456.0,2
6.4187,24.7041,1695340461.0,2
6.1408,24.9044,1695340466.0,2
5.8882,25.0862,1695340471.0,2
5.6101,25.286,1695340477.0,2
5.3574,25.4674,1695340482.0,2
5.1045,25.6486,1695340487.0,2
4.8263,25.8479,1695340492.0,2
4.5733,26.0288,1695340497.0,2
4.3201,26.2097,1695340502.0,2
4.0416,26.4084,1695340508.0,2
3.7885,26.5889,1695340513.0,2
3.51,26.7873,1695340519.0,2
3.2567,26.9676,1695340524.0,2
3.0035,27.1478,1695340529.0,2
2.7248,27.3458,1695340534.0,2
2.4715,27.5258,1695340539.0,2
2.1928,27.7236,1695340545.0,2
1.9395,27.9034,1695340550.0,2
1.686,28.0832,1695340555.0,2
1.4073,28.2808,1695340560.0,2
1.1539,28.4605,1695340565.0,2
0.9004,28.64,1695340570.0,2
0.6216,28.8376,1695340576.0,2
0.3682,29.0171,1695340581.0,2
0.0894,29.2146,1695340586.0,2
-0.1641,29.3941,1695340591.0,2
-0.4176,29.5736,1695340596.0,2
-0.6963,29.7711,1695340602.0,2
-0.9497,29.9506,1695340607.0,2
-1.2031,30.1302,1695340612.0,2
-1.4818,30.3277,1695340617.0,2
-1.7352,30.5074,1695340622.0,2
-2.0139,30.7051,1695340628.0,2
-2.2672,30.8849,1695340633.0,2
-2.5205,31.0647,1695340638.0,2
-2.799,31.2626,1695340643.0,2
-3.0523,31.4426,1695340648.0,2
-3.3307,31.6407,1695340654.0,2
-3.5838,31.8209,1695340659.0,2
-3.8369,32.0012,1695340664.0,2
-4.1152,32.1997,1695340669.0,2
-4.3682,32.3803,1695340674.0,2
-4.6211,32.561,1695340679.0,2
-4.8992,32.7599,1695340685.0,2
-5.152,32.941,1695340690.0,2
-5.4299,33.1402,1695340695.0,2
-5.6825,33.3216,1695340700.0,2
-5.9351,33.5031,1695340705.0,2
-6.2127,33.703,1695340711.0,2
-6.4651,33.8849,1695340716.0,2
-6.7427,34.0853,1695340721.0,2
-6.9949,34.2676,1695340726.0,2
-7.247,34.4502,1695340731.0,2
-7.5242,34.6512,1695340737.0,2
-7.7761,34.8343,1695340742.0,2
-8.0279,35.0176,1695340747.0,2
-8.3048,35.2195,1695340752.0,2
-8.5564,35.4033,1695340757.0,2
-8.8079,35.5875,1695340762.0,2
-9.0843,35.7903,1695340768.0,2
-9.3355,35.9749,1695340773.0,2
-9.6118,36.1785,1695340778.0,2
-9.8628,36.3638,1695340783.0,2
-10.1136,36.5494,1695340788.0,2
-10.3893,36.754,1695340794.0,2
-10.6399,36.9403,1695340799.0,2
-10.9076,37.1404,1695340804.0,2
-11.1578,37.3274,1695340809.0,2
-11.433,37.5335,1695340815.0,2
-11.6829,37.7213,1695340820.0,2
-11.9577,37.9283,1695340825.0,2
-12.2073,38.1169,1695340830.0,2
-12.4817,38.3247,1695340836.0,2
-12.731,38.5142,1695340841.0,2
-12.98,38.704,1695340846.0,2
-13.2539,38.9133,1695340851.0,2
-13.5026,39.104,1695340856.0,2
-13.7511,39.2951,1695340861.0,2
-14.0243,39.5059,1695340867.0,2
-14.2724,39.698,1695340872.0,2
-14.5451,39.9098,1695340877.0,2
-14.7929,40.1029,1695340882.0,2
-15.0405,40.2965,1695340887.0,2
-15.3125,40.51,1695340893.0,2
-15.5596,40.7047,1695340898.0,2
-15.8065,40.8998,1695340903.0,2
-16.0778,41.1151,1695340908.0,2
-16.3243,41.3113,1695340913.0,2
-16.5951,41.5279,1695340919.0,2
-16.8411,41.7253,1695340924.0,2
-17.0868,41.9233,1695340929.0,2
-17.3568,42.1417,1695340934.0,2
-17.602,42.3409,1695340939.0,2
-17.8714,42.5607,1695340945.0,2
-18.1161,42.7612,1695340950.0,2
-18.3605,42.9623,1695340955.0,2
-18.6291,43.1842,1695340960.0,2
-18.8729,43.3866,1695340965.0,2
-19.1165,43.5897,1695340970.0,2
-19.3842,43.8139,1695340976.0,2
-19.6272,44.0183,1695340981.0,2
-19.8942,44.244,1695340987.0,2
-20.1366,44.4499,1695340992.0,2
-20.3788,44.6566,1695340997.0,2
-20.6448,44.8847,1695341002.0,2
-20.8863,45.0928,1695341007.0,2
-21.1274,45.3016,1695341012.0,2
-21.3924,45.5323,1695341018.0,2
-21.6329,45.7427,1695341023.0,2
-21.8971,45.9751,1695341028.0,2
-22.1369,46.1872,1695341033.0,2
-22.3764,46.4,1695341038.0,2
-22.6394,46.6351,1695341044.0,2
-22.8782,46.8496,1695341049.0,2
-23.1404,47.0865,1695341054.0,2
-23.3783,47.3028,1695341059.0,2
-23.616,47.5199,1695341064.0,2
-23.877,47.7598,1695341070.0,2
-24.1139,47.9788,1695341075.0,2
-24.374,48.2207,1695341080.0,2
-24.6101,48.4416,1695341085.0,2
-24.8693,48.6855,1695341091.0,2
-25.1045,48.9083,1695341096.0,2
-25.3394,49.132,1695341101.0,2
-25.5972,49.3792,1695341106.0,2
-25.8312,49.605,1695341111.0,2
-26.0881,49.8544,1695341117.0,2
-26.3211,50.0821,1695341122.0,2
-26.5538,50.3109,1695341127.0,2
